dma_1_lps,dma_2_lps,dma_3_lps,dma_4_lps,dma_5_lps,dma_6_lps,dma_7_lps,dma_8_lps,dma_9_lps,dma_10_lps,timestamp,rainfall_mm,temperature_c,humidity_pct,windspeed_kmh,total_demand_lps
8.7125,8.915,4.64,37.56,88.7725,10.1475,28.9125,28.845,22.32,23.308333333333334,2021-12-06 10:00:00,0.0,8.4,59.0,45.0,262.1333333333333
8.515,8.42,4.2625,33.26,83.8225,9.06,27.3375,26.9525,21.5525,23.19666666666667,2021-12-06 11:00:00,0.0,9.0,55.0,36.0,246.37916666666666
8.6025,8.71,4.11,37.5,83.84,9.565,26.445,27.1875,20.2325,23.085,2021-12-06 12:00:00,0.0,9.5,53.0,29.0,249.2775
9.2175,8.7675,3.93,39.81,84.6775,10.0675,25.2075,28.1975,21.14,22.973333333333336,2021-12-06 13:00:00,0.0,9.7,50.0,23.0,253.98833333333332
8.4475,8.7025,3.7125,39.0075,80.685,12.2425,24.9225,26.275,22.395,22.861666666666668,2021-12-06 14:00:00,0.0,9.7,51.0,23.0,249.25166666666672
7.5875,8.6725,3.595,36.5825,77.9125,8.905,23.9475,23.5675,23.6,22.75,2021-12-06 15:00:00,0.0,9.4,53.0,28.0,237.11999999999998
6.46,8.1675,3.66,34.8975,75.955,8.99499999999999,24.3875,23.6675,23.69,22.638333333333335,2021-12-06 16:00:00,0.0,9.0,54.0,24.0,232.51833333333332
6.59,8.23,3.4875,33.94,76.7625,9.77000000000001,24.1525,22.6225,19.665,22.526666666666667,2021-12-06 17:00:00,0.0,8.4,57.0,25.0,227.74666666666667
6.8825,8.66,3.935,34.57,83.4,9.4075,24.125,24.3275,18.56,22.415,2021-12-06 18:00:00,0.0,8.1,57.0,25.0,236.2825
7.865,9.335,4.0375,38.0725,87.9625,10.57,27.5325,25.12,18.1425,22.303333333333335,2021-12-06 19:00:00,0.0,7.7,59.0,22.0,250.94083333333333
7.69,9.0975,4.6925,44.2425,90.47,10.205,29.48,25.1175,17.685,22.19166666666667,2021-12-06 20:00:00,0.0,7.9,57.0,21.0,260.87166666666667
6.8875,8.7875,3.9575,37.1925,82.54,10.295,28.0575,23.2375,18.2475,22.080000000000002,2021-12-06 21:00:00,0.0,7.3,54.0,22.0,241.28250000000003
5.345,7.905,3.295,32.56,71.975,9.265,23.6575,19.84,17.4675,21.968333333333334,2021-12-06 22:00:00,0.0,7.5,54.0,23.0,213.27833333333334
5.855,7.465,2.7475,32.185,67.3975,8.17,21.5175,18.0475,17.435,21.85666666666667,2021-12-06 23:00:00,0.0,6.6,54.666666666666664,16.0,202.67666666666668
5.8925,7.065,2.4325,27.6325,59.2075,8.42750000000001,17.7375,15.115,15.0625,21.745,2021-12-07 00:00:00,0.0,6.2,55.333333333333336,5.0,180.31750000000002
4.8525,6.7975,2.355,23.3825,53.6725,7.64,15.8175,12.7425,17.5975,21.633333333333333,2021-12-07 01:00:00,0.0,6.3,56.0,8.0,166.4908333333333
15.555,6.87,2.3175,21.1875,50.85,7.23999999999999,15.4275,12.0,18.0475,21.52166666666667,2021-12-07 02:00:00,0.0,5.6,56.666666666666664,8.0,171.01666666666668
3.4125,7.1625,2.235,25.485,51.285,7.70999999999999,14.9425,12.7275,19.42,21.410000000000004,2021-12-07 03:00:00,0.0,5.6,57.333333333333336,6.0,165.79
3.4325,7.11,2.2525,27.55,52.05,7.17,15.14,13.0,17.445,21.298333333333336,2021-12-07 04:00:00,0.0,5.2,58.0,17.0,166.44833333333335
4.46,7.21,2.3475,29.96,53.7675,8.18249999999999,16.6025,13.83,16.7025,21.186666666666667,2021-12-07 05:00:00,0.0,5.4,54.0,24.0,174.24916666666667
5.82,8.125,3.5425,35.015,69.225,9.97,21.0675,17.9,19.3675,21.075000000000003,2021-12-07 06:00:00,0.0,5.2,53.0,11.0,211.10750000000002
9.185,9.33,4.88,43.4675,96.6975,11.69,30.6225,27.91,20.4675,20.963333333333335,2021-12-07 07:00:00,0.0,5.1,52.0,11.0,275.2133333333333
10.16,9.3275,4.3575,42.1,98.3975,10.755,31.0425,31.265,21.965,20.851666666666667,2021-12-07 08:00:00,0.0,4.7,54.0,17.0,280.22166666666664
10.3575,8.9425,4.125,36.5125,92.9425,10.5825,30.895,30.4525,24.205,20.740000000000002,2021-12-07 09:00:00,0.0,6.2,45.0,13.0,269.755
9.85,8.355,4.005,35.68,86.2825,9.8775,26.9,30.055,22.475,20.628333333333337,2021-12-07 10:00:00,0.0,6.6,45.0,15.0,254.10833333333335
9.245,8.5975,3.6175,33.64,81.5125,11.78,24.9325,28.275,23.0525,20.516666666666666,2021-12-07 11:00:00,0.0,7.1,45.0,15.0,245.16916666666668
9.6,8.4575,3.7625,39.76,82.6425,10.4275,24.36,28.26,22.5375,20.405,2021-12-07 12:00:00,0.0,8.1,42.0,8.0,250.21249999999998
9.0375,8.38,3.9025,37.1875,83.4175,10.6025,26.9125,27.9,23.28,20.293333333333337,2021-12-07 13:00:00,0.0,8.6,39.0,7.0,250.91333333333336
8.815,8.29,3.595,35.7325,81.18,8.88499999999999,24.8775,27.225,25.4825,20.18166666666667,2021-12-07 14:00:00,0.0,8.6,41.0,9.5,244.26416666666665
8.54,8.19,3.6025,35.81,77.3525,9.22750000000001,23.2925,24.3825,21.305,20.07,2021-12-07 15:00:00,0.0,8.6,45.0,12.0,231.7725
8.395,8.0925,3.495,30.685,74.55,8.0025,23.15,25.8775,23.19,19.958333333333336,2021-12-07 16:00:00,0.0,8.3,45.0,9.0,225.39583333333334
6.9225,8.1875,3.63,32.785,76.68,9.16000000000003,23.83,25.55,19.165,19.846666666666668,2021-12-07 17:00:00,0.0,8.1,49.0,4.0,225.75666666666666
6.0025,8.3975,4.0125,40.5375,80.4675,9.29749999999999,25.495,25.5825,19.005,19.735,2021-12-07 18:00:00,0.0,6.7,57.0,8.0,238.53250000000003
7.5125,8.7625,4.095,36.0674999999999,85.61,10.4175,27.7,25.7975,19.47,19.623333333333335,2021-12-07 19:00:00,0.0,6.1,58.0,6.0,245.0558333333332
7.545,8.6175,4.1025,39.235,85.4375,11.2625,27.535,25.2125,19.865,19.51166666666667,2021-12-07 20:00:00,0.0,5.8,57.0,6.0,248.32416666666666
6.84,8.15,3.9275,36.375,79.715,8.38000000000001,24.88,22.8625,18.7275,19.400000000000002,2021-12-07 21:00:00,0.0,5.2,57.0,6.0,229.2575
5.2875,7.5275,3.2,33.4125,70.855,7.9025,22.67,20.595,17.29,19.288333333333334,2021-12-07 22:00:00,0.0,5.0,64.0,8.0,208.02833333333334
4.9025,7.5825,2.9375,27.86,66.97,8.38999999999999,21.365,19.085,18.655,19.17666666666667,2021-12-07 23:00:00,0.0,4.7,63.0,5.0,196.92416666666668
5.08,7.04,2.655,22.785,59.9225,8.035,18.7425,14.9025,19.52,19.065,2021-12-08 00:00:00,0.0,4.6,64.0,6.0,177.7475
4.4625,6.805,2.47,25.5425,54.3525,7.2525,16.5025,12.135,16.545,18.953333333333333,2021-12-08 01:00:00,0.0,4.6,65.0,6.0,165.02083333333331
4.5475,6.6825,2.285,28.0825,52.1225,7.9675,14.9675,11.405,18.285,18.84166666666667,2021-12-08 02:00:00,0.0,4.5,65.0,5.0,165.18666666666667
4.2925,6.725,2.2,28.471249999999998,51.5775,7.805,14.8775,11.2675,15.8925,18.730000000000004,2021-12-08 03:00:00,0.0,4.7,67.0,5.0,161.83875
4.2025,6.8375,2.24,28.86,52.28,6.575,15.1025,10.7875,15.9025,18.618333333333336,2021-12-08 04:00:00,0.0,4.4,68.0,7.0,161.40583333333333
5.0925,7.3625,2.3375,28.325,53.79,7.66,15.6825,12.0825,16.61,18.506666666666668,2021-12-08 05:00:00,0.0,4.1,66.0,6.0,167.44916666666666
5.7375,7.52,2.6625,29.9225,58.4225,7.595,17.6875,13.4925,19.2125,18.395000000000003,2021-12-08 06:00:00,0.0,4.5,61.0,8.0,180.64750000000004
5.9075,8.245,3.745,33.555,71.7425,8.6425,21.305,17.7525,19.7025,18.283333333333335,2021-12-08 07:00:00,0.0,5.6,64.0,5.0,208.88083333333336
7.135,9.2425,4.475,42.87,89.665,8.825,27.3425,22.7425,22.2625,18.171666666666667,2021-12-08 08:00:00,0.0,5.8,63.0,6.0,252.73166666666663
8.0525,9.89,4.91,42.5275,101.505,10.1425,32.355,28.1525,19.1775,18.060000000000002,2021-12-08 09:00:00,0.0,6.8,49.0,6.0,274.7725
8.04,9.485,4.78,41.5025,98.4325,10.345,32.35,26.9425,18.5075,17.948333333333338,2021-12-08 10:00:00,0.0,7.6,47.0,4.0,268.3333333333333
6.7575,9.35,4.625,40.2025,91.89,12.1075,29.4675,25.4875,18.0075,17.836666666666666,2021-12-08 11:00:00,0.0,8.8,43.0,5.0,255.73166666666665
7.57,9.1525,4.7175,43.1575,90.705,10.6025,28.6375,25.675,19.1275,17.725,2021-12-08 12:00:00,0.0,9.2,46.0,5.0,257.07
7.47,8.9825,4.285,38.6075,87.425,9.49499999999999,27.29,24.5175,20.8825,17.613333333333337,2021-12-08 13:00:00,0.0,9.5,49.0,7.0,246.56833333333333
7.7975,8.93,4.2925,39.6,82.21,9.63250000000001,27.0625,23.175,20.6175,17.50166666666667,2021-12-08 14:00:00,0.0,9.9,54.0,11.0,240.8191666666667
7.1775,8.6725,4.23,36.06,79.7425,9.23750000000001,24.6325,22.2875,17.0825,17.39,2021-12-08 15:00:00,0.0,9.5,62.0,12.0,226.5125
7.1725,8.3075,4.09,32.52,77.9075,9.49,24.3075,21.3925,16.7225,17.278333333333336,2021-12-08 16:00:00,0.1,8.2,70.0,15.0,219.18833333333333
6.6375,8.3775,4.105,31.445,80.7,9.105,26.03,22.34,17.4375,17.166666666666668,2021-12-08 17:00:00,0.0,8.2,71.0,16.0,223.34416666666664
6.145,8.54,4.075,37.9675,80.935,9.49,26.795,23.4275,18.225,17.055,2021-12-08 18:00:00,1.5,7.3,79.0,22.0,232.655
7.4875,9.4975,4.245,40.3725,84.6575,8.99499999999999,27.2175,24.23,19.1,16.943333333333335,2021-12-08 19:00:00,1.5,6.6,74.0,22.0,242.7458333333333
8.395,8.97,4.335,38.2175,86.0975,10.5125,28.71,23.5525,17.37,16.83166666666667,2021-12-08 20:00:00,0.4,6.9,76.0,23.0,242.99166666666667
6.3325,9.02,3.9825,37.19,81.1025,9.53500000000001,25.3775,21.7275,17.07,16.720000000000002,2021-12-08 21:00:00,0.0,7.7,75.0,23.0,228.0575
4.4775,8.45,3.165,34.5725,71.4325,9.02499999999998,22.9225,19.0525,17.28,16.608333333333334,2021-12-08 22:00:00,0.0,9.6,72.0,19.0,206.9858333333333
4.5225,7.6775,2.9175,29.3025,65.9075,7.86749999999999,21.285,18.435,17.36,16.49666666666667,2021-12-08 23:00:00,0.7,9.6,76.0,21.0,191.77166666666665
4.17,7.125,2.6075,23.95,58.0975,7.93000000000001,19.44,14.97,17.7375,16.385,2021-12-09 00:00:00,2.0,8.8,84.0,19.0,172.4125
4.5175,6.9325,2.4025,23.635,53.87,7.36750000000001,16.9125,12.6625,17.655,16.273333333333333,2021-12-09 01:00:00,2.9,9.3,89.0,13.0,162.22833333333332
4.32,6.7525,2.22,25.8925,51.725,7.0,15.07,11.39,19.375,16.16166666666667,2021-12-09 02:00:00,2.0,9.2,93.0,9.0,159.90666666666667
4.4675,6.8075,2.2375,28.98,51.545,7.52,15.355,11.135,19.9225,16.050000000000004,2021-12-09 03:00:00,0.5,8.3,86.0,12.0,164.01999999999998
4.3725,7.01,2.325,26.3475,52.435,7.35750000000002,15.6825,11.5,18.1625,15.938333333333336,2021-12-09 04:00:00,0.8,7.1,82.0,23.0,161.13083333333336
4.8425,7.02,2.4975,29.8,54.385,7.65750000000001,17.54,13.4,17.8375,15.82666666666667,2021-12-09 05:00:00,0.3,6.7,80.0,23.0,170.8066666666667
6.645,8.2825,3.54,36.6175,69.7825,8.17750000000001,21.3975,17.5,20.1775,15.715000000000002,2021-12-09 06:00:00,1.4,6.0,81.0,23.0,207.83500000000004
8.7875,9.685,4.4925,41.155,95.1775,8.93499999999999,30.8425,26.055,19.795,15.603333333333335,2021-12-09 07:00:00,0.4,5.6,81.0,23.0,260.52833333333336
9.1225,8.935,4.39,37.88,96.8175,9.08999999999999,30.5975,29.4525,21.28,15.491666666666669,2021-12-09 08:00:00,0.3,5.9,76.0,27.0,263.0566666666666
9.0,8.625,3.9525,33.3575,92.3525,11.375,27.6825,29.91,20.2675,15.380000000000003,2021-12-09 09:00:00,0.4,5.4,80.0,23.0,251.90250000000003
9.165,8.56,3.78,33.498125,84.9075,8.58250000000001,27.3575,28.98,20.815,15.268333333333336,2021-12-09 10:00:00,0.7,5.4,81.0,26.0,240.91395833333337
9.5175,8.1475,3.81,33.63875,83.11,8.17499999999998,24.7475,27.9125,23.0875,15.15666666666667,2021-12-09 11:00:00,1.6,5.2,84.0,27.0,237.30291666666665
9.1375,8.29,3.61,33.779375,82.81,9.20000000000002,24.5525,27.76,20.815,15.045,2021-12-09 12:00:00,0.2,5.2,82.0,29.0,234.999375
10.15,8.515,3.7525,33.92,83.9225,9.49500000000001,26.2975,28.4025,22.115,18.935,2021-12-09 13:00:00,0.2,5.7,77.0,29.0,245.50500000000002
9.605,8.4175,3.535,33.2975,81.1725,9.44750000000001,23.965,26.7725,20.605,18.1,2021-12-09 14:00:00,0.0,6.5,72.0,28.0,234.91750000000002
8.6525,8.23,3.535,35.37,78.53,8.13,22.92,23.93,23.0525,16.045,2021-12-09 15:00:00,0.0,6.8,72.0,23.0,228.39500000000004
8.0725,8.1325,3.4775,35.075,77.0425,8.59,22.84,24.5225,23.7725,15.8575,2021-12-09 16:00:00,0.0,6.8,68.0,26.0,227.38250000000002
7.485,8.4125,3.5075,35.59,76.3,9.16000000000001,24.1975,24.4375,19.6725,13.7425,2021-12-09 17:00:00,0.0,7.4,65.0,19.0,222.50500000000005
7.7725,8.5575,4.0975,35.7725,81.645,9.59750000000001,25.5075,24.61,20.2375,13.869583333333333,2021-12-09 18:00:00,0.0,7.6,62.0,15.0,231.66708333333335
8.4375,8.94,4.3425,41.3,86.37,9.97500000000001,26.4525,24.9175,18.185,13.996666666666666,2021-12-09 19:00:00,0.0,7.6,61.0,15.0,242.91666666666666
9.4975,9.0125,4.4075,42.24,88.565,10.0575,29.42,25.145,18.975,14.123750000000001,2021-12-09 20:00:00,0.0,7.8,60.90909090909091,8.0,251.44375
8.3325,8.6625,3.8075,34.365,81.24,9.125,26.785,22.4775,16.825,14.250833333333334,2021-12-09 21:00:00,0.0,7.1,60.81818181818182,10.0,225.8708333333333
6.68,7.8025,3.195,30.485,71.38,8.51249999999999,24.2975,19.43,17.4525,14.377916666666668,2021-12-09 22:00:00,0.0,7.0,60.72727272727273,18.0,203.61291666666662
5.4575,7.3375,2.9275,29.2575,66.685,7.95750000000001,21.29,17.7125,17.9075,14.505,2021-12-09 23:00:00,0.0,6.4,60.63636363636363,21.0,191.03750000000002
5.395,7.0925,2.585,29.62,59.27,7.66250000000001,19.025,15.24,15.57,20.02,2021-12-10 00:00:00,0.0,6.3,60.54545454545455,13.0,181.48000000000002
4.895,6.73,2.3075,26.24,53.0575,7.44499999999999,16.7575,12.52,15.985,20.7175,2021-12-10 01:00:00,0.0,6.6,60.45454545454545,13.0,166.655
4.87,6.76,2.13,25.885,50.755,6.18750000000001,15.39,11.765,16.9875,21.335,2021-12-10 02:00:00,0.0,6.5,60.36363636363637,14.0,162.06500000000003
5.51,6.8975,2.1225,28.1175,51.1225,6.27749999999999,15.0525,12.0525,15.175,19.21,2021-12-10 03:00:00,0.0,6.0,60.27272727272727,16.0,161.5375
3.685,6.915,2.25,25.26,51.3325,7.00750000000001,15.8475,12.325,16.8175,21.4275,2021-12-10 04:00:00,0.0,5.7,60.18181818181818,20.0,162.8675
4.14,6.8675,2.4775,28.9,54.2675,6.39749999999999,16.7225,13.615,15.73,20.2725,2021-12-10 05:00:00,0.0,6.1,60.09090909090909,21.0,169.39
5.9525,7.9825,3.5175,36.02,68.85,8.61000000000001,22.935,17.84,17.23,24.34,2021-12-10 06:00:00,0.0,5.6,60.0,19.0,213.2775
8.0825,9.3175,4.8475,38.8725,94.63,10.0425,31.7775,25.8025,20.2775,29.945,2021-12-10 07:00:00,0.0,5.8,61.0,15.0,273.595
9.105,9.2,4.68,40.0925,100.2975,11.1725,31.61,29.55,21.4875,32.5425,2021-12-10 08:00:00,0.0,5.9,59.0,18.0,289.73750000000007
8.54,9.15,4.31,38.0275,93.2875,9.91999999999999,31.95,29.705,21.5275,31.65,2021-12-10 09:00:00,0.0,6.2,58.0,17.0,278.0675
10.615,8.5375,3.9375,40.65,87.5025,9.155,26.585,28.805,21.905,30.98,2021-12-10 10:00:00,0.0,6.8,57.0,13.0,268.6725
9.69,8.185,3.7,38.99,84.1975,9.47499999999999,25.4225,28.1275,21.8425,30.8075,2021-12-10 11:00:00,0.0,7.8,59.0,11.0,260.43749999999994
9.27,8.0425,3.7125,37.2875,83.425,9.37750000000001,25.345,26.9775,22.55,30.865,2021-12-10 12:00:00,0.0,8.7,53.0,6.0,256.8525
9.87,8.4425,3.675,39.96,85.2925,10.335,26.38,27.1175,22.0025,30.16,2021-12-10 13:00:00,0.0,8.8,56.0,4.0,263.235
9.945,8.51,3.715,36.4,81.51,9.105,25.8475,26.69,20.9825,28.7075,2021-12-10 14:00:00,0.0,8.3,59.0,7.0,251.4125
8.395,8.1825,3.685,31.995,79.1525,8.40750000000003,24.5525,24.0275,22.7475,30.275,2021-12-10 15:00:00,0.0,8.1,62.0,11.0,241.42000000000004
7.905,8.055,3.5175,33.3625,76.5975,9.82000000000001,23.62,24.6925,22.9,31.2775,2021-12-10 16:00:00,0.0,7.7,64.0,10.0,241.74750000000003
6.985,8.085,4.0475,35.5425,78.905,9.1575,24.195,23.3325,20.315,28.8375,2021-12-10 17:00:00,0.0,7.5,64.55555555555556,10.0,239.4025
6.095,8.225,4.0525,38.5325,81.685,10.205,25.58,24.485,18.2425,25.755,2021-12-10 18:00:00,0.0,7.3,65.11111111111111,11.0,242.85750000000002
7.1875,8.7,3.8475,38.9925,86.095,9.52499999999999,27.8025,24.6475,16.6975,24.89,2021-12-10 19:00:00,0.0,7.6,65.66666666666667,10.0,248.385
7.8375,8.515,4.0125,40.825,84.7625,9.66000000000001,27.8525,22.95,16.3375,24.8275,2021-12-10 20:00:00,0.0,7.4,66.22222222222223,10.0,247.57999999999998
5.9425,8.1375,3.7425,33.995,77.9375,9.24000000000001,25.755,20.4025,17.3725,24.6275,2021-12-10 21:00:00,0.0,6.9,66.77777777777777,7.0,227.1525
4.3575,7.9475,3.2925,28.9525,69.5625,8.01249999999999,22.8975,19.39,17.6325,24.0075,2021-12-10 22:00:00,0.0,6.8,67.33333333333333,9.0,206.05249999999995
4.905,7.51,2.885,26.905,65.6225,7.97500000000001,20.8725,16.995,15.5475,21.5725,2021-12-10 23:00:00,0.0,6.9,67.88888888888889,10.0,190.79000000000002
5.125,7.13,2.625,27.46,59.2475,8.29499999999999,18.86,15.26,15.1125,20.44,2021-12-11 00:00:00,0.0,6.7,68.44444444444444,9.0,179.555
5.4525,6.83,2.3725,26.7575,54.995,6.94500000000001,16.965,12.905,16.07,20.865,2021-12-11 01:00:00,0.0,6.5,69.0,13.0,170.1575
5.815,6.6975,2.1775,27.7325,51.505,7.25000000000001,16.255,12.705,14.65,18.915,2021-12-11 02:00:00,0.0,7.0,66.0,13.0,163.70250000000001
4.4375,6.765,2.1675,27.57,51.675,7.905,15.58,11.5525,15.9325,20.1575,2021-12-11 03:00:00,0.0,7.1,65.0,24.0,163.74249999999998
4.305,6.93,2.27,27.195,51.5375,6.95999999999999,15.54,12.205,17.3075,21.9375,2021-12-11 04:00:00,0.0,7.0,65.5,50.0,166.1875
5.505,6.9025,2.3175,29.345,52.6025,6.97750000000001,15.635,13.49,15.0325,19.495,2021-12-11 05:00:00,0.0,6.7,66.0,51.0,167.3025
5.655,7.1575,2.6525,28.035,59.345,7.12499999999999,18.1575,15.2875,15.365,21.305,2021-12-11 06:00:00,0.0,6.6,62.0,42.0,180.085
7.195,8.4025,3.64,33.01,73.125,9.27,21.47833333333333,20.3775,15.9425,22.8925,2021-12-11 07:00:00,0.0,7.2,57.0,48.0,215.33333333333331
8.0325,9.87,4.585,41.315,91.1325,10.5925,24.799166666666668,24.82,17.7475,26.845,2021-12-11 08:00:00,0.0,6.7,59.0,61.0,259.7391666666667
8.3425,10.15,4.995,47.32,98.955,10.52,28.12,28.59,16.77,25.805,2021-12-11 09:00:00,0.0,6.7,63.0,59.0,279.5675
8.155,9.7525,4.955,43.2525,96.2025,10.3075,31.5775,28.875,17.3075,26.92,2021-12-11 10:00:00,0.0,6.8,61.0,64.0,277.305
7.9575,9.68,4.94,42.43,92.0125,10.645,29.42,27.9375,18.8375,27.145,2021-12-11 11:00:00,0.0,7.2,63.0,58.0,271.005
7.1825,9.065,4.645,37.4775,89.5225,9.8,30.1975,26.6325,17.185,25.78,2021-12-11 12:00:00,0.0,7.0,61.0,55.0,257.48749999999995
8.2525,9.115,4.2775,35.5175,89.9575,11.0925,29.085,25.1875,18.805,25.5575,2021-12-11 13:00:00,0.0,7.0,64.0,51.0,256.8475
8.105,8.7325,4.1275,37.87,84.07,10.745,28.025,25.1375,16.3175,24.33,2021-12-11 14:00:00,0.0,7.3,64.0,55.0,247.45999999999998
6.615,8.5475,3.6625,38.3225,80.755,8.645,26.995,24.0875,16.5175,24.7675,2021-12-11 15:00:00,0.0,7.3,64.0,51.0,238.91499999999996
5.7575,8.7,3.795,37.4775,80.4375,9.5675,25.6525,23.7875,15.86,23.28,2021-12-11 16:00:00,0.0,7.0,65.0,54.0,234.31499999999997
6.89,8.48,3.9825,38.48375,80.4,9.71000000000001,24.9225,23.17,16.4225,24.4925,2021-12-11 17:00:00,0.0,6.5,66.0,54.0,236.95375000000007
7.4025,8.2775,4.0425,39.49,81.64,9.4525,25.6575,22.3475,15.9575,23.675,2021-12-11 18:00:00,0.0,6.3,66.0,50.0,237.94250000000002
7.6125,8.9425,4.12,40.78,82.6375,8.44,26.96,22.5925,16.1725,23.4175,2021-12-11 19:00:00,0.0,6.3,68.0,47.0,241.67499999999998
7.9425,9.15,4.02,34.415,82.7625,9.115,26.27,21.5975,16.5875,23.7875,2021-12-11 20:00:00,0.0,6.6,65.0,40.0,235.64750000000004
7.285,8.135,3.5275,32.7725,75.05,9.75500000000001,24.095,20.5275,15.58,22.3575,2021-12-11 21:00:00,0.0,6.0,65.0,23.0,219.08500000000004
6.33,7.755,3.1275,30.4325,68.645,8.59,23.4425,18.5875,14.6925,21.0775,2021-12-11 22:00:00,0.0,5.9,65.0,18.0,202.68
6.0125,7.68,2.9175,32.2175,65.47,9.16249999999999,21.0225,17.975,14.24,20.5275,2021-12-11 23:00:00,0.0,6.4,62.0,27.0,197.225
5.565,7.2775,2.7875,30.585,60.4425,8.77999999999999,19.4625,15.48,14.285,19.45,2021-12-12 00:00:00,0.0,6.0,63.0,19.0,184.11499999999995
4.9925,6.97,2.5,27.8625,55.055,8.1875,16.7425,13.735,14.1725,19.35,2021-12-12 01:00:00,0.0,6.5,61.0,31.0,169.56750000000002
4.06,6.7975,2.2675,27.0825,52.695,7.60249999999999,16.4475,12.9075,14.1625,18.7375,2021-12-12 02:00:00,0.0,6.1,55.0,19.0,162.76000000000002
3.7025,6.66,2.2075,27.2075,51.83,7.38500000000001,15.67,12.16,14.2775,18.745,2021-12-12 03:00:00,0.0,6.2,60.0,20.0,159.845
3.7775,6.7375,2.1625,24.1075,51.615,7.6275,15.985,12.23,14.6725,19.2425,2021-12-12 04:00:00,0.0,5.6,56.0,17.0,158.15750000000003
3.695,6.875,2.3175,28.65,52.3325,7.67249999999999,16.4775,12.56,14.235,18.915,2021-12-12 05:00:00,0.0,5.4,56.0,6.0,163.73
5.81,7.155,2.45,25.49,56.3425,8.44499999999999,17.675,14.6475,14.8125,20.0325,2021-12-12 06:00:00,0.0,6.1,51.0,11.0,172.85999999999999
6.8375,7.6675,3.2225,28.465,65.79,9.49749999999999,22.1825,16.44,14.54,21.1775,2021-12-12 07:00:00,0.0,5.9,56.0,9.0,195.82
8.535,9.3,4.715,39.7675,87.105,10.675,27.4325,22.0,15.85,24.2,2021-12-12 08:00:00,0.0,5.6,58.0,4.0,249.58
9.345,10.3525,5.545,47.8075,103.4775,11.2025,33.2475,28.66,15.9225,26.1025,2021-12-12 09:00:00,0.0,6.1,57.0,8.0,291.6625
9.9275,10.3175,5.8575,47.055,103.12,12.045,33.0,28.6475,17.48,27.3475,2021-12-12 10:00:00,0.0,8.3,56.0,6.0,294.7975
8.775,10.1875,5.1175,48.5925,96.5825,10.23,31.6025,26.6475,16.1875,25.4625,2021-12-12 11:00:00,0.0,8.4,55.0,9.0,279.385
8.5425,9.87,4.905,45.3325,92.2125,11.285,30.0275,25.6275,17.9925,27.505,2021-12-12 12:00:00,0.0,8.7,59.0,9.0,273.3
7.855,9.16,4.7775,40.6475,90.37,9.7675,29.33,24.3825,15.835,24.7575,2021-12-12 13:00:00,0.0,9.3,55.0,5.0,256.88250000000005
7.425,9.105,4.0875,36.555,83.4525,9.73500000000001,27.2,22.7025,16.1475,23.415,2021-12-12 14:00:00,0.0,9.4,56.0,5.0,239.825
6.66,8.9825,3.9975,34.6775,78.2875,9.37000000000001,25.225,21.56,16.6925,22.7625,2021-12-12 15:00:00,0.0,8.9,58.0,3.0,228.21499999999997
6.1525,8.9725,3.9275,34.9775,78.4625,10.175,25.21,22.0725,15.0875,21.79,2021-12-12 16:00:00,0.0,9.6,53.0,3.0,226.82750000000001
6.31,9.0625,4.025,39.22,80.9775,10.3025,26.0025,23.3175,15.435,23.4175,2021-12-12 17:00:00,0.0,8.3,61.0,3.0,238.07
5.8775,8.75,4.585,38.5775,83.845,10.5975,27.5525,22.8475,15.6175,23.6975,2021-12-12 18:00:00,0.0,7.4,63.0,8.0,241.9475
6.845,8.95,4.5325,40.0875,85.5975,9.92,29.1925,23.6525,15.5,23.5875,2021-12-12 19:00:00,0.0,7.2,60.0,5.0,247.86499999999998
7.79,9.0325,4.4275,40.86,86.8825,10.5325,30.2025,23.895,15.53,22.8575,2021-12-12 20:00:00,0.0,7.3,61.0,5.0,252.01000000000005
7.52,8.5025,3.99,34.8775,79.3775,9.62250000000002,26.44,21.8075,15.88,23.33,2021-12-12 21:00:00,0.0,7.8,58.0,5.0,231.34750000000003
6.225,8.1925,3.445,30.505,72.01,8.41999999999999,24.485,19.0975,17.2925,24.685,2021-12-12 22:00:00,0.0,7.2,59.0,5.0,214.35749999999996
9.12,7.615,3.2175,32.5625,66.5225,7.51500000000002,21.7625,17.6775,16.3,21.48,2021-12-12 23:00:00,0.0,7.3,60.0,4.0,203.7725
14.595,7.1275,2.655,27.8325,57.8975,8.42999999999999,18.6275,15.0625,17.15,22.51,2021-12-13 00:00:00,0.0,8.1,55.0,4.0,191.8875
5.0925,6.9175,2.385,28.775,53.255,7.65000000000001,16.7975,12.525,14.7075,19.3375,2021-12-13 01:00:00,0.0,7.9,61.0,3.0,167.44250000000002
5.07,6.7425,2.27,29.375,51.4525,7.78,16.5325,11.975,15.9325,20.69,2021-12-13 02:00:00,0.0,8.2,59.0,4.0,167.82
6.1525,6.7825,2.23,28.145,51.44,7.44250000000001,15.56,11.7525,14.7925,19.24,2021-12-13 03:00:00,0.0,8.4,59.0,3.0,163.53750000000002
5.285,6.9275,2.225,27.845,51.98,7.7125,16.2325,11.81,14.34,18.8425,2021-12-13 04:00:00,0.0,8.1,62.0,4.0,163.2
5.63,7.28,2.5075,24.25,55.13,8.3575,17.365,13.19,15.715,20.8675,2021-12-13 05:00:00,0.0,8.2,62.0,4.0,170.29250000000002
